,이미지,설명,가격
833,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a385/9b817e288d982d6f7c1da6ad1caf1ed637f77ef7b98a84b37a5372f8742e.jpg,"MSI WS65 9TM-857 15.6"" 4K UHD Thin and Light Mobile Workstation Intel Core i7-9750H NVIDIA Quadro RTX 5000 32GB RAM 1TB SSD Win10 Pro Fingerprint, 포함","5,570,000"
834,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cd13/878c9642480c02c1c996f0f29247bf723c6ab0f8bb23749789d6703adf68.jpg,"HP 15.6 노트북 AMD A6-9220 듀얼 코어 프로세서 2.50GHz 4GB RAM 500GB, 상세내용참조, 상세내용참조, 상세내용참조","1,029,980"
835,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/02/05/10/9/9d3e968e-1582-4246-8662-34e774e50997.jpg,"델 INSPIRON 14 7490 노트북 D001I7490003KR (i5-10210U 35.5cm WIN10 FHD MX250) P115G001, 포함, SSD 512GB, 8GB","1,207,680"
836,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/09b8/8063d92442573c3cc96d5ce6b1ed07bea9c147ca079242ffe4a59bd47165.jpg,"Lenovo 81XH0000US Flex 15IML 2-in-1 15.6"" Touch-Screen Laptop Intel Core i7-10510U NVIDIA GeForce MX230 8GB Memory 512GB SSD Windows 10 Home, 포함","1,260,000"
837,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c72/a4c855c1c7240aa84e5e2c180a2c78126c83bc7f769bff438a7738848636.jpg,"Razer RZ09-03018E52-R3U1 Blade 15.6"" 4K UHD Touch-Screen Gaming Laptop Intel Core i7 16GB RAM NVIDIA GeForce RTX 2080 Max-Q 512GB SSD, 포함","4,960,000"
838,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2e04/0fdbf0e336326d90a9e151fc6fd0fd03c09ab03f4b07b7f0b28d1d68b820.jpg,"Razer RZ09-03148E13-R3U1 Blade Pro 17.3"" 120Hz 4K UHD Touch-Screen Gaming Laptop Intel Core i7 16GB GeForce RTX 2080 Max-Q 512GB SSD Windows 10 Home, 포함","4,730,000"
839,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13aa/4800eede5d2b5f5c7862059f97960d5c7ebcccb9affe55f1966b54f6b376.jpg,"삼성전자 갤럭시북 플렉스 NT930QCG-K58A WIN10, 8GB(LPDDR4), SSD256G, WIN10HOME","1,846,000"
840,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d4f7/1920021a73f2b3dd0d4735fd485270e956300d2736a9ed0bb5f5e4beed1a.jpg,"Acer PT5155173Z5 Triton 500 15.6"" 144Hz Gaming Laptop Intel Core i7 32GB Memory NVIDIA GeForce RTX 2080 1TB SSD Windows 10 Home Aby Black, 포함","4,060,000"
841,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13c3/f988ac7f3b155b7ed2e6037803f0484f20d0794dfe2a425c77caab6893ab.jpg,"Lenovo 81TE0000US Yoga C940 2-in-1 15.6"" Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1650 512GB SSD Windows 10 Home Iron Gray, 포함","2,370,000"
842,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4a14/e391a289e41ef4803b2b7edd0588bfa9faababc9fc40a73655ac864c1a6b.jpg,"HP 15-DG0020NR Omen X 2S by 15.6"" 4K UHD Laptop Intel Core i7 16GB Memory NVIDIA GeForce RTX 2080 1TB SSD Windows 10 Home Shadow Black Sandblast, 포함","3,500,000"
843,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/246d/e46af2c2d75a6c55350a248299ac3c5daaa5b6c70644f7c95371d0be96eb.jpg,"GIGABYTE AERO 15S OLED XA-7US5130SP 15.6"" 4K UHD Laptop Intel Core i7 16GB Memory NVIDIA GeForce RTX 2070 512GB SSD Windows 10 Pro Silver, 포함","3,910,000"
844,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5761/2399ccfa97c4e543b0fae66edfc69b32b1e5df3a8eb77de89e50edbf00cc.jpg,"ASUS Asus TUF Gaming FX504 15.6-inch FHD IPS Laptop PC 8th Gen Intel, 상세내용참조, 상세내용참조, 상세내용참조","1,359,300"
845,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cfc3/aaaea2686c6196a244e8208d46ecf8616f56326b65afdb337ac9570aa01a.jpg,"HP HP Pavilion x360-14 FHD Touch - Core i5-8265u - 8GB - 128GB SSD - G, 상세내용참조, 상세내용참조, 상세내용참조","938,360"
846,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ed4a/f988587faf5c282ba70a0aa794b9b0908d88413f23a5bb306481e0cd1a0b.jpg,"HP HP EliteDesk 705 G3 Mini Desktop 8 GB RAM 256 GB SSD AMD Radeon, 상세내용참조, 상세내용참조, 상세내용참조","773,610"
847,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d5b5/3d1f5a6a7ae96fe9c8d3ea282e41ca025c43049eebe0c2020d67819d9416.jpg,"Protectli Protectli Vault 6 Port Firewall Micro Appliance/Mini PC - I, 상세내용참조, 상세내용참조, 상세내용참조","728,670"
848,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/432d/7652a204d22bef4cbc32b0e95cdcb4354f408ff18a6f276721776c538140.jpg,"HP HP EliteDesk 800 G4 4CB30UT Mini Desktop (2.1 GHz Intel Core i5-850, 상세내용참조, 상세내용참조, 상세내용참조","1,043,250"
849,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/792e/fea9a2a9d2a5a5f92fe6a3a8cbcc316a2049b32d3ec790ab6eb77b1f4180.jpg,"HP HP 4CB31UTABA EliteDesk 800 G4 Mini Intel Core i5 8500T 2.1 GHz Min, 상세내용참조, 상세내용참조, 상세내용참조","1,049,240"
850,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c5fe/8accadfe3b7837e761c4cf8a8656ad86cc1992dd5d8b2aab89936d88223c.jpg,"ASUS Asus TUF Gaming Laptop FX504 15.6 Full HD IPS-Level 8th Gen Inte, 상세내용참조, 상세내용참조, 상세내용참조","1,209,470"
851,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9be5/587ddd43df780ddb145d369cda01fe4ecf6cc2941054a00d86067227e104.jpg,"[바보사랑] 삼성 갤럭시북 이온 15인치 외부보호필름 무광 각2매 (상하판+팜레스트+터치패, 상세 설명 참조, 상세 설명 참조, 상세 설명 참조","10,400"
852,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7a62/12e4c2cc1309a4a801707f6fe0402defd0539cd2f612baceb8bdd5e50ca6.jpg,"Dell Precision M7530 i9 32GB SSD1TB HDD2TB Win10, 옵션없음, 옵션없음, 옵션없음","4,727,600"
853,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/770c/e72277e156f564e8ddc51c2e9ab2f05ede68fc2858ef12ef4cdd3519680f.jpg,"HP 15-CS2076NR Pavilion 15.6"" Touch-Screen Laptop Intel Core i3 8GB Memory 1TB HDD Warm Gold Sandblasted Anodized Finish, 포함","890,000"
854,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a6ec/557fef8825f80829fc0d9f196adafb60a3335df8a8ba42fbb5394421094e.jpg,"Dell I7586-5045SLV-PUS Inspiron 2-in-1 15.6"" Touch-Screen Laptop Intel Core i5 8GB Memory 256GB SSD Silver, 포함","1,010,000"
855,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d568/d6320725713261955e3c202ad3e3018efd2e367040fdd1500550db96e8ef.jpg,"LG 14Z990-U.AAW5U1 gram 14"" Laptop Intel Core i5 8GB Memory 256GB SSD White, 포함","1,800,000"
856,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6b04/392b6a260b178ed2d5715b479151f3da37f2a49cf0cea226bea57ef60d6b.jpg,"Lenovo 81Q9003QUS Yoga C940 2-in-1 14"" 4K UHD Touch-Screen Laptop Intel Core i7 16GB Memory 512GB SSD Iron Gray, SSD 512GB, 포함","2,600,000"
857,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b8e6/f3d8cd6f8d91ea9f61f95bf76a7ab112aee7522cf84e7c6d5864312879fb.jpg,"빠른 Dell Optiplex 9020 마이크로 데스크탑 컴퓨터 초소형 초소형 PC (인, 상세내용참조, 상세내용참조, 상세내용참조","555,110"
858,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/998c/6dfd0283f6f4463e2302ce25dc43c9d965bef30f51b71801ef4741e37728.jpg,"Lenovo Flagship Lenovo IdeaPad S145 15.6 HD Sleek & Light Laptop Compu, 상세내용참조, 상세내용참조, 상세내용참조","848,480"
859,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d3d2/ca6f193be98cf9002bcaf8c7a7c1a83ac8229ce47380857e1989294a6fed.jpg,"Dell Dell OptiPlex 3070 Desktop Computer - Intel Core i3-9100T - 4GB R, 상세내용참조, 상세내용참조, 상세내용참조","786,950"
860,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7b7c/85ee6342a40cc3f2e71aecb836d5dcaa9a11e30f802e2b65ee06c165c7ff.jpg,"Dell 2018 Dell Inspiron 13 7000 2-in-1 13.3 FHD Touchscreen Laptop Com, 상세내용참조, 상세내용참조, 상세내용참조","977,730"
861,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/58e3/fcb417802c3be706c6b5a568b7ee351a97d02b3c64384e4ef0faba18d851.jpg,"Lenovo 2019 Lenovo Legion Y7000 15.6 FHD Gaming Laptop Computer 8th G, 상세내용참조, 상세내용참조, 상세내용참조","1,501,680"
862,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/676e/47712a9e22153203ac1961e75aefa357976c524b643eeded1122b481bcf8.jpg,"ASUS Asus 2020 FX504 15.6 Inch FHD TUF Gaming Laptop (Intel 6-Core i7-, 상세내용참조, 상세내용참조, 상세내용참조","1,477,740"
863,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/949f/c7b9392c387278017bedd3d714c60c7c5d5076f409c2808b99f738c1f691.jpg,"Dell Dell Inspiron 13 7000 Series Laptop i7348-3286SLV Intel Core i5, 상세내용참조, 상세내용참조, 상세내용참조","1,058,270"
864,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8e0b/95ff2789b6ea38a38902e83b104a5a3fef20229389f2180581d0fc369d5d.jpg,"ASUS ASUS VivoBook Flip TP401MA Laptop 14-inch Full HD 10-Finger Multi, 상세내용참조, 상세내용참조, 상세내용참조","803,540"
865,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9cb4/30931a33845444c91b9b8f62c7eef5484aad9e01ae405d6c124cd64c1007.jpg,"Dell 2019 Dell Inspiron 15 5000 Laptop Computer 15.6 FHD Touchscreen, 상세내용참조, 상세내용참조, 상세내용참조","909,480"
866,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ebc9/b6b887aa1337f717aac32866582a14573bebf902c3fe188a2d6ef6fbd76b.jpg,"Lenovo Lenovo Yoga Book 10.1 Full HD Touchscreen IPS (1920x1200) 2-in-, 상세내용참조, 상세내용참조, 상세내용참조","774,770"
867,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9d42/5b4d8f142254fac32011aeed51907c95e73dc0683c91906099d3d4da168c.jpg,"Dell Dell Inspiron 5000 Series 15.6 FHD Touchscreen Laptop (i7-6500U, 상세내용참조, 상세내용참조, 상세내용참조","1,236,870"
868,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fc04/eb88aedb65109ce084d8d5de4564ecebe2e13c60a96588ec2e8ba3946387.jpg,"Alienware M17 17.3"" Gaming Laptop Intel i7 16GB Memory GeForce RTX 2070 Max-Q 1TB SSD, SSD 1TB, 포함","3,810,000"
869,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2357/259cbfa146e1d6335f83deada1f4d1575c43ecb60227fbc686a4f16c9d3c.jpg,"Lenovo Lenovo Yoga 710-15 - 15.6 FHD Touch-Screen - 7th Gen Core i5-72, 상세내용참조, 상세내용참조, 상세내용참조","1,102,050"
870,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c565/22f6beaa51ed94d026c0abcecd2d6bac254a172cd9c98d2f118186dfa734.jpg,"Lenovo Lenovo Flex 14 2-in-1 Convertible Laptop 14-Inch HD (1366 X 76, 상세내용참조, 상세내용참조, 상세내용참조","846,380"
871,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b6f2/7499b141dd9e1ba0173b27b1d58092bcf1f7a9fa027d55b11d01bcec9603.jpg,"Dell 2018 Dell Inspiron 15 5000 15.6 HD Laptop Computer Intel Core i7, 상세내용참조, 상세내용참조, 상세내용참조","1,209,470"
872,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c0e8/947f0aea88479e995737832d824eee7e8195b40ae4cffb2ccb64a414f287.jpg,"SAMSUNG Samsung Galaxy TabPro S Convertible 2-in-1 Laptop / Tablet 12, 상세내용참조, 상세내용참조, 상세내용참조","1,357,830"
873,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7763/23ae5fc98763f759b649f87d41e7f66c62fa4ca609c2da54ca20c63d436a.jpg,"Lenovo 2019 New Lenovo 300e Flagship 2-in-1 Laptop/Tablet for Business, 상세내용참조, 상세내용참조, 상세내용참조","534,210"
874,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/eef6/6878e2b8ee1adf937bf4619e65510224f92cd3f7736721517f14dae0e46c.jpg,"Dell Dell G5 Gaming Laptop 15.6 Full HD Intel Core i7-8750H NVIDIA G, 상세내용참조, 상세내용참조, 상세내용참조","1,509,140"
875,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca35/dc738fdad4fd8dad9a815df46f1763380a9bf1a7e108a73f9560fd244d6c.jpg,"Dell Inspiron 15.6"" 7000 2-in-1 4K UHD Touch-Screen Laptop Intel i7 16GB GeForce MX250 512GB SSD+32GB Optane, SSD 512GB, 포함","1,950,000"
876,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/12/06/17/6/a1798521-39de-4ae8-8424-b2d5d6877db0.jpg,"HP 프로북 440 G7 9KZ07PA HSN-Q21C (10세대 i5-10210U 35.6cm WIN10), 포함, 512GB, 8GB","1,149,000"
877,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9979/74c47e51319309235f28d61379083d59f40330682cad41e6aa8812c5d3bb.jpg,"Dell Dell Inspiron 13 5000 Series 2-in-1 5379 13.3 Full HD Touch Scree, 상세내용참조, 상세내용참조, 상세내용참조","1,357,830"
878,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ce75/e000ce0d018f01f52950723d4ecac7c9176c4fc8b3667cfb21f0114e92c1.jpg,"삼성 Sens NT202B, 4GB, HDD 500GB, 포함", (1)
879,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cdcc/1e8eacd1a7055e82129efd3813954d83334571935dd7aeae6b400087b812.jpg,"삼성전자 3가지 사은품증정 당일발송 NT930SBE-K58A, 블루","1,730,000"
880,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/158a/610ecc49c9a806578486358df45b95b63e580a4f6767802aa643be81a6bd.jpg,"Apple (MV962LLA) MacBook Pro 13"" Display with Touch Bar Intel Core i5 - 8GB Memory 256GB SSD Space Gray, SSD 256GB, 포함","2,550,000"
881,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ae8d/f523ec49b9dfd03a4f43679e776eb1b674c4c391884d81c3117669956588.jpg,"Dell (I3590-7957BLK-PUS) G3 15.6"" Gaming Laptop Intel Core i7 16GB Memory GeForce GTX 1660Ti 512GB SSD, SSD 512GB, 포함","2,030,000"
882,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c37/61fb0c4f4d68e2371daed8344eeeb73e02e2dee161de89eb7624b1462f1c.jpg,"Dell (G7790-7152GRY-PUS) 17.3 Gaming Laptop Intel Core i7 16GB Memory NVIDIA GeForce RTX 2060 1TB Hard Drive + 256GB SSD, 단일색상, G7790-7152GRY-PUS","2,700,000"
883,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bc64/839286a7353539383d744a606ca5ca0e165231522e4666211266fc57b2a3.jpg,"IOX069532에버청E.삼성 Odyssey NT800G5W-XD7S 노트북 가방, 단일색상, 단일옵션","22,380"
884,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/85ec/1de88b428637169917d0e60f2447307c2a6be686fbcea29bd992169c7173.jpg,"A급/레노버X250/I5-5200U/8G/SSD128G/12.5풀HD/윈10, 단일상품, 단일상품", (1)
885,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1d8f/accaeebcd5e456fd4369c83304f245923dc62e21785475273067c211f86f.jpg,"HP (15-DF1033DX) Spectre x360 2-in-1 15.6 4K Ultra HD Touch-Screen Laptop Intel i7 16GB Memory 512GB SSD+32GB Optane Dark Ash, 단일색상, 15-DF1033DX","2,140,000"
886,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef68/a4751945deac8a47ebca144dd377ee20f0cc7992333f115377f5fbf633fd.jpg,"SENS NT-Q330-PS55 노트북, i5 450M/램8GB/SSD250/지포스/윈도우10, 삼성 센스 NT-Q330", (1)
887,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f9cf/1047e624fcabbc33ebdee4040c85a893c3d5a695475833819c06e97614d5.jpg,"STKHP ProDesk 600 G2 Mini USFF 컴퓨터 용 하드 드라이브 HDD 케이블 813725-001, 단일상품, 단일상품","21,040"
888,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/76aa/fcd9f92b51ab7c81647561a47c706bb17e6baa77eddbffbd9ee225905f90.jpg,"Xnote R570, 블랙, LG Xnote R570", (1)
889,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89dd/0f7b01879902f260990c7de47846060ab1b22b7535dba8b66dfcbc5659cb.jpg,"LG전자 울트라PC 17UD790-GX76K, 다크실버, LG 울트라PC 17UD790-GX76K","1,399,000"
890,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bd57/2876dae2210d8403bc01e4d3cc312ea88c81de646698498b318398e4bbe2.jpg,"삼성 노트북9 Always NT900X5V-A38A(A타입)용 노트북키스킨 키커버, 본상품선택, 단일옵션","5,910"
891,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/27/13/8/c80741e5-5abe-436f-b1ba-609b5ae7c1b4.jpg,"한성컴퓨터 노트북 BossMonster RX5065T (Ryzen5-3600 39.62cm WIN미포함 GTX1660Ti), 미포함, NVMe 250GB, 8GB","1,075,300"
892,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7456/105e0f53f32f297d6dc1f4d4b68a699af4a4313d7b2a38b9a7dddf218895.jpg,"(주연테크 주연테크 SSD-BTi85S250G (I5-8500 / 250GB(SSD) / Win10Home) (기본제품 기본제품/주연테크, 단일 색상, 단일 모델명/품번","1,472,170"
893,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cdcf/a32e1812162eaeb8fe86d89fa9ffe29fa02cb09b819731d3d79f20ee5a9f.jpg,"LG 울트라PC 15U560-KA50K 코어i5 8G SSD+HDD 지포스940M Win10, 단일색상, LG 15U560 (i5-6200U/8G/SSD256+500G/940M/Win10)", (1)
894,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1ad2/0e2ede6dadf85f6c49098563353ed4460827b9cbd274a14ce36c52e64d08.jpg,"[ALN_5891022] (3개묶음)SEC-012 신일전자계산기 심플계산기 전자계산기 뚜껑있는계산기 일반계산기 태양열계산기, 단일상품, 단일상품","19,020"
895,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/699c/918d8b5952760eab31dd9e9f3b2d62de08fa4b3ef05f542cefaaec5d4434.jpg,"ksw42872 MSI GF63 8RC_i7 WIN10용 py495 3종세트, 상세페이지 참조, 단일옵션","28,230"
896,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cce8/07402c6b305812578d83f93141590274d9fa92fdabcb18760c87945126c8.jpg,Microsoft VGL-00001 Surface Laptop 3 - 13.5 Touch-Screen Intel Core i7 16GB Memory 1TB Solid State Drive (Latest Model) Matte Black,"3,000,000"
897,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/22/14/6/6104c50f-84b3-4388-9b29-891035f2d942.jpg,"ThinkPad T430-i5-IT, 블랙, i5 3220M/4/SSD120G/인텔HD3000", (1)
898,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/12/18/11/9/6a20b089-5051-411c-b551-0c72b27a582b.jpg,"ThinkPad T410-i5-IT, i5 M540/4/S256/IT", (1)
899,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/11/19/9/4/94e5a3ab-d235-4eda-9af8-4af1d1657335.jpg,"LG전자 14U530 FULL HD IPS 패널 SSD WIN10탑재 고성능중고노트북, 실버, LG 14U530 i5-4200U/4G/SSD120G/WIN10", (1)
900,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/be2f/8d7ad16a7bc81af2c3481a2553de0e53db192eea11b5c180cac85530d9b6.jpg,"ksw14113 스텔라 가죽 구두깔창, 본 상품 선택, 43(270~275mm)","14,590"
901,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/80db/40a1bdb7263444422f8ec762a88e7dcd704d832a98104a2e65f4a807a148.jpg,"SENS NT-P560-core2duo-GF 노트북, 없음, P8600/4/S120/GF", (1)
902,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e162/68b980934d7afb54dacaf1ea205fa75f6b5ca3d03e77a2c38a749ffefa92.jpg,"ksw16618 화이트타르트피어싱 타르트모양 14k골드핀 펜던트, 본 상품 선택, MS393 한쪽","10,890"
903,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74da/716a2e7824ae25e53f1a17a645cee51837c308d6b141044ff13bc443b751.jpg,"LATITUDE E6500-core2duo-gf 노트북, 델 LATITUDE E6500, P8600/램4GB/SSD250GB/GF", (1)
904,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74da/716a2e7824ae25e53f1a17a645cee51837c308d6b141044ff13bc443b751.jpg,"LATITUDE E6500-core2duo-gf 노트북, 없음, P8600/램4/SSD120GB/GF", (1)
905,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca55/53e5a1c9e27d57c5bef53c701d256913394f658c9a0ce961d1fcf182cf44.jpg,"HP [기업랜탈회수] dm1-4120tu 인텔 코어i3-2367M 4GB SSD 240GB 11형(29.46cm) 1366x768 WIN7, 상세페이지 참조, 상세페이지 참조","319,380"
906,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f48d/f57c2a484660029dbc9857f45af737b92c057073643934dd394ec5a78fa7.jpg,"HP G42 i5-M460 라데온HD5430 WIN7 중고노트북, 블랙, HP G42 i5-460M/4G/SSD120G/라데온HD5430/WIN7", (1)
